,Wavelength,Activity,Detection,Correlation
117,588,0.0022690495318472776,False,0.07147857354317647
118,593,0.002235864824974001,False,0.07107456089821762
119,598,0.002203153070426023,False,0.07071767273432372
120,603,0.0021709081641087596,False,0.07040015563921949
121,608,0.002139124511747735,False,0.070115893522031
122,613,0.0021077969305625713,False,0.06985997162880044
123,618,0.002076920565327104,False,0.06962837773257312
124,623,0.002046490817027708,False,0.0694178373206532
125,628,0.0020165032825312777,False,0.0692256269971331
126,633,0.0019869537038546027,False,0.06920148359271512
127,638,0.001957837925788182,False,0.06920148359271455
128,643,0.001929151860772763,False,0.06920148359271454
129,648,0.0019008914600568436,False,0.0692014835927154
130,653,0.0018730526902789248,False,0.06920148359271501
131,658,0.0018456315147216587,False,0.06920148359271415
132,663,0.0018186238785766985,False,0.06920148359271407
133,668,0.0017920256976409206,False,0.06920148359271464
134,673,0.0017658328499360358,False,0.06920148359271457
135,678,0.001740041169808715,False,0.06920148359271469
136,683,0.001714646444123852,False,0.06920148359271427
137,688,0.0016896444102143607,False,0.06920148359271486
138,693,0.0016650307552939893,False,0.06920148359271489
139,698,0.0016408011170794604,False,0.06920148359271423
140,703,0.0016169510854014675,False,0.06920148359271469
141,708,0.0015934762046148846,False,0.06920148359271475
142,713,0.00157037197664378,False,0.06920148359271407
143,718,0.0015476338645213448,False,0.06920148359271407
144,723,0.001525257296303706,False,0.06920148359271473
145,728,0.001503237669255155,False,0.06920148359271407
146,733,0.0014815703542174802,False,0.06920148359271444
147,738,0.0014602507000895319,False,0.06920148359271457
148,743,0.0014392740383550172,False,0.06920148359271462
149,748,0.0014186356876067063,False,0.06920148359271407
150,753,0.0013983309580240097,False,0.06920148359271415
151,758,0.0013783551557685417,False,0.06920148359271408
152,763,0.0013587035872693759,False,0.06920148359271401
153,768,0.0013393715633746757,False,0.06920148359271422
154,773,0.0013203544033518766,False,0.06920148359271415
155,778,0.001301647438722822,False,0.06920148359271391
